  time (s)              T(t) (K)              P(t) (Pa)           Kinetic En. (n.u.)     Potential En. (n.u.) Total En. (n.u.)
  1.1500e-13           68.32831901            0.00000000        1557.99819544       -18276.15010486       -16718.15190942 
  1.2000e-13           68.66504686            0.00000000        1565.67614507       -18044.27991696       -16478.60377190 
  1.2500e-13           69.36631864            0.00000000        1581.66629653       -17797.01301854       -16215.34672201 
  1.3000e-13           70.52558245            0.00000000        1608.09942031       -17533.94791077       -15925.84849045 
  1.3500e-13           72.32525315            0.00000000        1649.13487595       -17257.32995614       -15608.19508020 
  1.4000e-13           75.06097244            0.00000000        1711.51378088       -16973.68708202       -15262.17330115 
  1.4500e-13           79.03883933            0.00000000        1802.21569686       -16692.83708011       -14890.62138325 
  1.5000e-13           84.17851429            0.00000000        1919.40874970       -16418.21653782       -14498.80778812 
  1.5500e-13           89.57169738            0.00000000        2042.38220556       -16131.26829506       -14088.88608950 
  1.6000e-13           93.87433290            0.00000000        2140.48938112       -15796.57578785       -13656.08640673 
  1.6500e-13           96.43923176            0.00000000        2198.97329881       -15392.29393785       -13193.32063904 
  1.7000e-13           98.04766304            0.00000000        2235.64818089       -14930.05616289       -12694.40798200 
  1.7500e-13          100.94865768            0.00000000        2301.79563598       -14459.81990969       -12158.02427371 
  1.8000e-13          107.07352091            0.00000000        2441.45260395       -14028.97677974       -11587.52417579 
  1.8500e-13          115.89000303            0.00000000        2642.48291502       -13621.77109178       -10979.28817676 
  1.9000e-13          125.94786383            0.00000000        2871.81870444       -13205.92402383       -10334.10531939 
  1.9500e-13          136.67733527            0.00000000        3116.46832252       -12775.52519516        -9659.05687263 
  2.0000e-13          148.23444788            0.00000000        3379.98952202       -12340.71088238        -8960.72136037 
  2.0500e-13          161.33954507            0.00000000        3678.80731931       -11923.87392480        -8245.06660548 
  2.1000e-13          177.19132663            0.00000000        4040.25404320       -11559.81646681        -7519.56242362 
  2.1500e-13          196.27543493            0.00000000        4475.40313993       -11270.12079398        -6794.71765404 
  2.2000e-13          216.83330562            0.00000000        4944.15644604       -11016.37992109        -6072.22347505 
  2.2500e-13          236.78064599            0.00000000        5398.98865542       -10752.30774746        -5353.31909205 
  2.3000e-13          256.04344623            0.00000000        5838.21222276       -10483.79698459        -4645.58476183 
  2.3500e-13          276.00729082            0.00000000        6293.42075551       -10247.53421316        -3954.11345764 
  2.4000e-13          298.08697328            0.00000000        6796.87387605       -10074.31948349        -3277.44560743 
  2.4500e-13          322.41310160            0.00000000        7351.54966169        -9957.18972429        -2605.64006260 
  2.5000e-13          348.18180260            0.00000000        7939.11848012        -9874.66967487        -1935.55119475 
  2.5500e-13          373.85619568            0.00000000        8524.53692253        -9799.70000515        -1275.16308262 
  2.6000e-13          396.85086929    807683017.02180552        9048.85334813        -9677.40625427         -628.55290613 
  2.6500e-13          415.71107991            0.00000000        9478.89720887        -9478.97720230           -0.07999343 
  2.7000e-13          431.83753831            0.00000000        9846.60701735        -9243.12311707          603.48390028 
  2.7500e-13          448.25987110            0.00000000       10221.06324887        -9045.31667298         1175.74657589 
  2.8000e-13          466.80880650            0.00000000       10644.00952229        -8921.99359752         1722.01592477 
  2.8500e-13          488.20907988   1276880228.75073719       11131.97099700        -8888.23493609         2243.73606092 
  2.9000e-13          511.78506295            0.00000000       11669.54223551        -8931.70999857         2737.83223694 
  2.9500e-13          534.90151182    483751770.23404372       12196.63533750        -8989.75630910         3206.87902840 
  3.0000e-13          555.33811602            0.00000000       12662.62356813        -9007.90084996         3654.72271817 
  3.0500e-13          572.64853748    404199351.26741320       13057.32968394        -8979.63496034         4077.69472360 
  3.1000e-13          587.21178674            0.00000000       13389.39574962        -8903.86871181         4485.52703781 
  3.1500e-13          601.92996658            0.00000000       13724.99448773        -8829.71768849         4895.27679924 
  3.2000e-13          620.36043586    327869401.40360987       14145.23953833        -8854.28804159         5290.95149674 
  3.2500e-13          640.91549173    942059234.14801586       14613.92866183        -8929.48051130         5684.44815053 
  3.3000e-13          661.93181560    635112248.60301054       15093.13545549        -9029.03925553         6064.09619997 
  3.3500e-13          682.11394699    703740131.74864805       15553.32128675        -9125.94210870         6427.37917805 
  3.4000e-13          700.00689609    395602629.34280753       15961.30999217        -9187.05500974         6774.25498243 
  3.4500e-13          715.21509492    250581284.74411103       16308.08196998        -9204.64453363         7103.43743635 
  3.5000e-13          729.20000760            0.00000000       16626.96100939        -9214.78510796         7412.17590142 
  3.5500e-13          743.57650489    336106227.94890410       16954.76882259        -9261.33908395         7693.42973865 
  3.6000e-13          757.23971438    614680671.93914568       17266.31249939        -9306.24351095         7960.06898844 
  3.6500e-13          769.52416472            0.00000000       17546.41819697        -9329.99438757         8216.42380941 
  3.7000e-13          780.56000711            0.00000000       17798.05357710        -9331.02860350         8467.02497360 
  3.7500e-13          790.34189254    832227517.68518865       18021.09667347        -9307.88936618         8713.20730728 
  3.8000e-13          799.02291493    982674215.56062007       18219.03827979        -9289.13473911         8929.90354068 
  3.8500e-13          807.09332198    738095513.15777802       18403.05685076        -9282.73832940         9120.31852136 
  3.9000e-13          813.27409543    302239371.31196254       18543.98866383        -9218.73601483         9325.25264900 
  3.9500e-13          817.53579773    833269290.81117713       18641.16249439        -9085.17162716         9555.99086723 
  4.0000e-13          821.63117164            0.00000000       18734.54376378        -8932.38465434         9802.15910945 
  4.0500e-13          827.34375725   1060837911.72308469       18864.80012299        -8813.80047227        10050.99965072 
  4.1000e-13          834.89834626   1521811651.54353285       19037.05719332        -8743.29057216        10293.76662116 
  4.1500e-13          842.79863404   1084314152.90882492       19217.19676479        -8692.83773598        10524.35902881 
  4.2000e-13          849.71960655            0.00000000       19375.00633537        -8638.26165803        10736.74467734 
  4.2500e-13          855.93582995    580429479.57353675       19516.74646569        -8593.17370702        10923.57275867 
  4.3000e-13          861.70183076    834259239.72713804       19648.22077959        -8556.59277843        11091.62800116 
  4.3500e-13          866.73643471    204172640.99672422       19763.01804049        -8515.90789518        11247.11014531 
  4.4000e-13          870.24131935   1814952111.38708830       19842.93518202        -8436.94498766        11405.99019436 
  4.4500e-13          874.38915994   1702242179.02044797       19937.51277821        -8374.63402411        11562.87875410 
  4.5000e-13          880.68577470   1123301038.49731278       20081.08596391        -8370.77585972        11710.31010419 
  4.5500e-13          886.68641499    862056710.15674567       20217.91044424        -8345.43513280        11872.47531144 
  4.6000e-13          892.36197913    400920389.78232294       20347.32265295        -8300.60247613        12046.72017682 
  4.6500e-13          898.49765180    967126066.86240041       20487.22609395        -8258.54452537        12228.68156858 
  4.7000e-13          903.44677476    279929619.32255954       20600.07424764        -8178.99392934        12421.08031830 
  4.7500e-13          905.92499764    554553737.20970929       20656.58181033        -8040.99504667        12615.58676366 
  4.8000e-13          907.23039375    789277244.46466708       20686.34699153        -7889.68792753        12796.65906400 
  4.8500e-13          909.52723777   1241808588.20277381       20738.71881746        -7779.44919765        12959.26961981 
  4.9000e-13          911.39983678    851759654.08840859       20781.41715880        -7665.96063520        13115.45652361 
  4.9500e-13          913.65446260    979969871.05695772       20832.82634029        -7549.95873234        13282.86760795 
  5.0000e-13          914.88767503    400251786.23652178       20860.94561452        -7396.28911252        13464.65650200 
  5.0500e-13          915.47844885    592037132.27412105       20874.41623050        -7220.48268014        13653.93355036 
  5.1000e-13          916.30819792    738951285.29859579       20893.33587564        -7049.50295145        13843.83292420 
  5.1500e-13          917.51838164    972929432.38578260       20920.93005734        -6891.06809144        14029.86196590 
  5.2000e-13          919.70123495    339424183.11505824       20970.70270772        -6758.85889332        14211.84381440 
  5.2500e-13          922.89450274   1291039549.98642159       21043.51447185        -6652.09254441        14391.42192744 
  5.3000e-13          926.98278973    575382519.47845685       21136.73414784        -6565.44419573        14571.28995211 
  5.3500e-13          931.57859557    742867436.73612702       21241.52608922        -6488.56625590        14752.95983331 
  5.4000e-13          935.77125733   1312736490.96242833       21337.12568167        -6399.85458295        14937.27109873 
  5.4500e-13          938.93414414    812006496.07767987       21409.24470953        -6287.50266032        15121.74204921 
  5.5000e-13          940.98842673    407689084.04021943       21456.08573572        -6153.84843296        15302.23730276 
  5.5500e-13          942.50520025    374051335.75424755       21490.67066977        -6014.77157175        15475.89909803 
  5.6000e-13          944.75090134   1699447429.02369976       21541.87635266        -5900.72326587        15641.15308679 
  5.6500e-13          949.13900490            0.00000000       21641.93234008        -5838.88306867        15803.04927142 
  5.7000e-13          957.18594504    551845695.80086744       21825.41582685        -5869.33409371        15956.08173314 
  5.7500e-13          968.35949661    922255641.66517997       22080.19120329        -5976.55367942        16103.63752386 
  5.8000e-13          980.72224859   1581694079.15649390       22362.08230704        -6113.19377743        16248.88852961 
  5.8500e-13          989.77646926   1364824566.08393693       22568.53344879        -6177.55038198        16390.98306681 
  5.9000e-13          995.38239850    110309445.64551403       22696.35786714        -6165.07628067        16531.28158647 
  5.9500e-13         1000.00343994    841790828.82764554       22801.72522198        -6136.96916795        16664.75605403 
  6.0000e-13         1004.75733867    538115663.31035221       22910.12194165        -6125.34111352        16784.78082813 
  6.0500e-13         1009.76101111    497046882.05103689       23024.21391326        -6130.62105190        16893.59286136 
  6.1000e-13         1014.70706501    259625058.32087567       23136.99208711        -6135.83220187        17001.15988525 
  6.1500e-13         1019.98651995   2045152670.10324574       23257.37235394        -6148.72365270        17108.64870124 
  6.2000e-13         1026.66074746    892279944.15871716       23409.55573223        -6215.81852715        17193.73720508 
  6.2500e-13         1034.69892224   1092406345.24182510       23592.83935440        -6329.10793660        17263.73141780 
  6.3000e-13         1041.06953940   1607085504.60091519       23738.09991662        -6376.89483399        17361.20508263 
  6.3500e-13         1044.32083148   1698973874.04780412       23812.23473024        -6316.80499674        17495.42973350 
  6.4000e-13         1044.61479470    885872383.89053452       23818.93757570        -6159.30507992        17659.63249579 
  6.4500e-13         1042.54638258   1079640321.43600607       23771.77437325        -5921.81469699        17849.95967626 
  6.5000e-13         1039.47502422   1150208841.24521852       23701.74234475        -5633.35362665        18068.38871810 
  6.5500e-13         1039.48016682    916848859.83146942       23701.85960447        -5428.23980832        18273.61979616 
  6.6000e-13         1046.65980049    673055028.63345110       23865.56707550        -5449.74816981        18415.81890569 
  6.6500e-13         1056.34806486   1618223245.28410912       24086.47545761        -5534.06492498        18552.41053262 
  6.7000e-13         1064.52822495   1069591328.02490139       24272.99657854        -5567.27739570        18705.71918284 
  6.7500e-13         1070.55092835   1819178568.13938355       24410.32413425        -5533.01130384        18877.31283041 
  6.8000e-13         1074.96238869    311576900.54081726       24510.91269480        -5448.23496650        19062.67772829 
  6.8500e-13         1079.09140567   1617841121.32234073       24605.06108142        -5352.68512283        19252.37595859 
  6.9000e-13         1082.55468905   1404935536.77256417       24684.02964581        -5240.55067215        19443.47897367 
  6.9500e-13         1085.63557071   1610110444.21589971       24754.27882120        -5122.13604506        19632.14277614 
  7.0000e-13         1089.38277561   1431376273.24059105       24839.72126370        -5026.30405814        19813.41720556 
  7.0500e-13         1093.45079659    671924341.87381494       24932.47884137        -4945.96077049        19986.51807088 
  7.1000e-13         1096.30381685    266641732.95905340       24997.53240148        -4839.75910424        20157.77329724 
  7.1500e-13         1096.49081579    839221815.04058981       25001.79628528        -4671.90280646        20329.89347883 
  7.2000e-13         1093.70905671    938692947.74471509       24938.36759728        -4441.71208341        20496.65551387 
  7.2500e-13         1088.80951346   1013955772.42587030       24826.64994265        -4178.61961574        20648.03032691 
  7.3000e-13         1083.24506855    479700168.21141142       24699.77143536        -3922.07321706        20777.69821831 
  7.3500e-13         1079.24038297    673852062.90331113       24608.45800923        -3721.78937585        20886.66863337 
  7.4000e-13         1078.78300328   1560497498.89031601       24598.02899903        -3616.70169797        20981.32730106 
  7.4500e-13         1083.01794168   1958173076.97315264       24694.59256867        -3624.43944052        21070.15312815 
  7.5000e-13         1091.12560432   1270912059.12767005       24879.46062845        -3720.47776309        21158.98286537 
  7.5500e-13         1100.54942340   1711750201.31485820       25094.33922251        -3829.87854940        21264.46067311 
  7.6000e-13         1108.63207876    449284777.27766383       25278.63707514        -3882.84359563        21395.79347951 
  7.6500e-13         1114.13089956    381125482.73742616       25404.01924474        -3859.79970963        21544.21953511 
  7.7000e-13         1116.44634011   1000697793.41829383       25456.81510228        -3752.91351407        21703.90158821 
  7.7500e-13         1116.57465908   1806784294.51091313       25459.74098599        -3593.22534548        21866.51564050 
  7.8000e-13         1115.46278907    261001260.75402990       25434.38851886        -3405.54014687        22028.84837199 
  7.8500e-13         1114.99433928    598030377.21049142       25423.70709232        -3235.92157834        22187.78551398 
  7.9000e-13         1116.26590767   1067006560.02318060       25452.70094555        -3112.18197334        22340.51897222 
  7.9500e-13         1119.30868819   1429160102.28567767       25522.08135214        -3033.55226474        22488.52908740 
  8.0000e-13         1122.03141590   1279531792.36053371       25584.16402769        -2949.71831924        22634.44570845 
  8.0500e-13         1125.69426046   1138232219.23338652       25667.68291565        -2889.79327110        22777.88964456 
  8.1000e-13         1130.80823888    676580467.86256754       25784.29004524        -2869.06956498        22915.22048026 
  8.1500e-13         1137.86954876   1512325020.79902267       25945.29953898        -2896.60769912        23048.69183986 
  8.2000e-13         1146.12468163   1152019682.01201916       26133.53016280        -2940.52236867        23193.00779412 
  8.2500e-13         1155.72402569   1223250362.60956740       26352.41101547        -3004.43919890        23347.97181658 
  8.3000e-13         1165.65864310    803788747.27581215       26578.93665261        -3078.40499715        23500.53165546 
  8.3500e-13         1174.99539486    772031623.75806129       26791.82996821        -3146.09694396        23645.73302425 
  8.4000e-13         1183.49084686   1700995240.79193330       26985.54026412        -3179.53005197        23806.01021215 
  8.4500e-13         1191.29993098   1140998126.54416394       27163.60024193        -3176.11232816        23987.48791377 
  8.5000e-13         1199.02593123   1002826254.53340197       27339.76577073        -3159.83616581        24179.92960493 
  8.5500e-13         1206.22220053    883236261.59400952       27503.85256145        -3125.66235227        24378.19020918 
  8.6000e-13         1212.25041894   1586341244.81483102       27641.30586847        -3060.09533729        24581.21053118 
  8.6500e-13         1215.63102653   1238242349.88790464       27718.38928862        -2926.02898577        24792.36030286 
  8.7000e-13         1216.43534410   1477269015.28586864       27736.72905369        -2731.22586567        25005.50318802 
  8.7500e-13         1214.69052607   1747378074.35497618       27696.94432931        -2478.29493468        25218.64939463 
  8.8000e-13         1212.10182058    761895451.00847912       27637.91758097        -2209.61026611        25428.30731487 
  8.8500e-13         1212.19578332   1498459576.96280718       27640.06008622        -2009.19421763        25630.86586859 
  8.9000e-13         1216.30408476    778319522.18534994       27733.73612465        -1907.65265972        25826.08346493 
  8.9500e-13         1224.70916119   1858210064.88642621       27925.38570864        -1914.38504093        26011.00066772 
  9.0000e-13         1236.04839746   1162618576.17483211       28183.93896879        -1999.37002736        26184.56894143 
  9.0500e-13         1247.84747197   1563785951.22450542       28452.97729816        -2108.68370272        26344.29359544 
  9.1000e-13         1257.31533944    831289690.77664435       28668.86026804        -2165.73898467        26503.12128338 
  9.1500e-13         1262.82452036   1927910072.11223650       28794.47866555        -2117.25892554        26677.21974002 
  9.2000e-13         1265.02558790    969312389.96849823       28844.66663001        -1976.15347425        26868.51315577 
  9.2500e-13         1266.69276319   1290667254.06978130       28882.68097221        -1816.08083401        27066.60013820 
  9.3000e-13         1268.10125698    836902180.72444189       28914.79694997        -1648.66224889        27266.13470107 
  9.3500e-13         1268.89153754   1556164244.12733912       28932.81664824        -1468.01546004        27464.80118820 
  9.4000e-13         1268.31928095   1706103478.47704458       28919.76825567        -1263.30558477        27656.46267090 
  9.4500e-13         1268.08108960   1439543421.78256512       28914.33710046        -1081.96704193        27832.37005853 
  9.5000e-13         1269.11349104     69097942.21065947       28937.87755352         -950.88611521        27986.99143830 
  9.5500e-13         1271.89991240   1199014663.41217756       29001.41254907         -878.62676257        28122.78578650 
  9.6000e-13         1277.03860802    908151231.27932727       29118.58327157         -871.50945305        28247.07381851 
  9.6500e-13         1284.89932310    701841578.94244921       29297.82052039         -926.41508369        28371.40543670 
  9.7000e-13         1295.04639838   1187290133.02564454       29529.19054678        -1017.16840725        28512.02213953 
  9.7500e-13         1306.59613799    384523853.87815970       29792.54362982        -1125.54951205        28666.99411777 
  9.8000e-13         1318.67769541    812954785.70565927       30068.02303490        -1244.69428463        28823.32875027 
  9.8500e-13         1329.75418236   1941319254.13302159       30320.58517776        -1341.56701654        28979.01816122 
  9.9000e-13         1338.14254697   1909911237.08776736       30511.85370484        -1393.82451622        29118.02918862 
  9.9500e-13         1345.41778062   2317865748.34594297       30677.74101267        -1442.11830082        29235.62271186 
  1.0000e-12         1351.98458352    685298105.48438382       30827.47493306        -1479.88590820        29347.58902486 
